Year,Trip,Date,Time,Location,Depth_m,Placement,NomDepth_m,Metric,Units,Value
2021,2,20210724,12:43:55,Emerald,8.098,bottom,9,DO,mg/L,8.72
2021,2,20210724,12:43:55,Emerald,8.098,bottom,9,Conductivity,uS/cm,5.1
2021,2,20210724,12:43:55,Emerald,8.098,bottom,9,Phycocyanin,RFU,0.32
2021,2,20210724,12:43:55,Emerald,8.098,bottom,9,pH,NA,7.13
2021,2,20210724,12:43:55,Emerald,8.098,bottom,9,Temperature,degrees Celsius,14.025
2021,2,20210724,12:44:00,Emerald,8.109,bottom,9,Chlorophylla,RFU,0
2021,2,20210724,12:44:00,Emerald,8.109,bottom,9,DO,mg/L,8.77
2021,2,20210724,12:44:00,Emerald,8.109,bottom,9,Conductivity,uS/cm,5.1
2021,2,20210724,12:44:00,Emerald,8.109,bottom,9,Phycocyanin,RFU,0.39
2021,2,20210724,12:44:00,Emerald,8.109,bottom,9,pH,NA,7.12
2021,2,20210724,12:44:00,Emerald,8.109,bottom,9,Temperature,degrees Celsius,14.028
2021,2,20210724,12:44:05,Emerald,8.117,bottom,9,Chlorophylla,RFU,0
2021,2,20210724,12:44:05,Emerald,8.117,bottom,9,DO,mg/L,8.81
2021,2,20210724,12:44:05,Emerald,8.117,bottom,9,Conductivity,uS/cm,5.1
2021,2,20210724,12:44:05,Emerald,8.117,bottom,9,Phycocyanin,RFU,0.43
2021,2,20210724,12:44:05,Emerald,8.117,bottom,9,pH,NA,7.12
2021,2,20210724,12:44:05,Emerald,8.117,bottom,9,Temperature,degrees Celsius,14.046
2021,2,20210724,12:44:10,Emerald,8.125,bottom,9,Chlorophylla,RFU,0
2021,2,20210724,12:44:10,Emerald,8.125,bottom,9,DO,mg/L,8.85
2021,2,20210724,12:44:10,Emerald,8.125,bottom,9,Conductivity,uS/cm,5.1
2021,2,20210724,12:44:10,Emerald,8.125,bottom,9,Phycocyanin,RFU,0.45
2021,2,20210724,12:44:10,Emerald,8.125,bottom,9,pH,NA,7.1
2021,2,20210724,12:44:10,Emerald,8.125,bottom,9,Temperature,degrees Celsius,14.044
2021,2,20210724,12:44:15,Emerald,8.127,bottom,9,Chlorophylla,RFU,0
2021,2,20210724,12:44:15,Emerald,8.127,bottom,9,DO,mg/L,8.88
2021,2,20210724,12:44:15,Emerald,8.127,bottom,9,Conductivity,uS/cm,5.1
2021,2,20210724,12:44:15,Emerald,8.127,bottom,9,Phycocyanin,RFU,0.48
2021,2,20210724,12:44:15,Emerald,8.127,bottom,9,pH,NA,7.09
2021,2,20210724,12:44:15,Emerald,8.127,bottom,9,Temperature,degrees Celsius,14.032
2021,2,20210724,12:44:20,Emerald,8.125,bottom,9,Chlorophylla,RFU,0
2021,2,20210724,12:44:20,Emerald,8.125,bottom,9,DO,mg/L,8.9
2021,2,20210724,12:44:20,Emerald,8.125,bottom,9,Conductivity,uS/cm,5.1
2021,2,20210724,12:44:20,Emerald,8.125,bottom,9,Phycocyanin,RFU,0.53
2021,2,20210724,12:44:20,Emerald,8.125,bottom,9,pH,NA,7.07
2021,2,20210724,12:44:20,Emerald,8.125,bottom,9,Temperature,degrees Celsius,14.016
2021,2,20210724,12:44:25,Emerald,8.12,bottom,9,Chlorophylla,RFU,0
2021,2,20210724,12:44:25,Emerald,8.12,bottom,9,DO,mg/L,8.92
2021,2,20210724,12:44:25,Emerald,8.12,bottom,9,Conductivity,uS/cm,5.1
2021,2,20210724,12:44:25,Emerald,8.12,bottom,9,Phycocyanin,RFU,0.57
2021,2,20210724,12:44:25,Emerald,8.12,bottom,9,pH,NA,7.06
2021,2,20210724,12:44:25,Emerald,8.12,bottom,9,Temperature,degrees Celsius,13.995
2021,3,20210820,13:00:58,Emerald,-0.007,surface,0,Chlorophylla,RFU,0
2021,3,20210820,13:00:58,Emerald,-0.007,surface,0,DO,mg/L,6.67
2021,3,20210820,13:00:58,Emerald,-0.007,surface,0,Conductivity,uS/cm,5.2
2021,3,20210820,13:00:58,Emerald,-0.007,surface,0,Phycocyanin,RFU,0
2021,3,20210820,13:00:58,Emerald,-0.007,surface,0,pH,NA,7.59
2021,3,20210820,13:00:58,Emerald,-0.007,surface,0,Temperature,degrees Celsius,20.389
2021,3,20210820,13:01:03,Emerald,-0.007,surface,0,Chlorophylla,RFU,0
2021,3,20210820,13:01:03,Emerald,-0.007,surface,0,DO,mg/L,6.68
2021,3,20210820,13:01:03,Emerald,-0.007,surface,0,Conductivity,uS/cm,5.2
2021,3,20210820,13:01:03,Emerald,-0.007,surface,0,Phycocyanin,RFU,0
2021,3,20210820,13:01:03,Emerald,-0.007,surface,0,pH,NA,7.57
2021,3,20210820,13:01:03,Emerald,-0.007,surface,0,Temperature,degrees Celsius,20.383
2021,3,20210820,13:01:08,Emerald,-0.007,surface,0,Chlorophylla,RFU,0
2021,3,20210820,13:01:08,Emerald,-0.007,surface,0,DO,mg/L,6.69
2021,3,20210820,13:01:08,Emerald,-0.007,surface,0,Conductivity,uS/cm,5.2
2021,3,20210820,13:01:08,Emerald,-0.007,surface,0,Phycocyanin,RFU,0
2021,3,20210820,13:01:08,Emerald,-0.007,surface,0,pH,NA,7.54
2021,3,20210820,13:01:08,Emerald,-0.007,surface,0,Temperature,degrees Celsius,20.374
2021,3,20210820,13:01:13,Emerald,-0.007,surface,0,Chlorophylla,RFU,0
2021,3,20210820,13:01:13,Emerald,-0.007,surface,0,DO,mg/L,6.7
2021,3,20210820,13:01:13,Emerald,-0.007,surface,0,Conductivity,uS/cm,5.2
2021,3,20210820,13:01:13,Emerald,-0.007,surface,0,Phycocyanin,RFU,0
2021,3,20210820,13:01:13,Emerald,-0.007,surface,0,pH,NA,7.52
2021,3,20210820,13:01:13,Emerald,-0.007,surface,0,Temperature,degrees Celsius,20.373
2021,3,20210820,13:01:18,Emerald,-0.007,surface,0,Chlorophylla,RFU,0
2021,3,20210820,13:01:18,Emerald,-0.007,surface,0,DO,mg/L,6.7
2021,3,20210820,13:01:18,Emerald,-0.007,surface,0,Conductivity,uS/cm,5.2
2021,3,20210820,13:01:18,Emerald,-0.007,surface,0,Phycocyanin,RFU,0
2021,3,20210820,13:01:18,Emerald,-0.007,surface,0,pH,NA,7.51
2021,3,20210820,13:01:18,Emerald,-0.007,surface,0,Temperature,degrees Celsius,20.372
2021,3,20210820,13:01:23,Emerald,-0.007,surface,0,Chlorophylla,RFU,0
2021,3,20210820,13:01:23,Emerald,-0.007,surface,0,DO,mg/L,6.71
2021,3,20210820,13:01:23,Emerald,-0.007,surface,0,Conductivity,uS/cm,5.2
2021,3,20210820,13:01:23,Emerald,-0.007,surface,0,Phycocyanin,RFU,0
2021,3,20210820,13:01:23,Emerald,-0.007,surface,0,pH,NA,7.49
2021,3,20210820,13:01:23,Emerald,-0.007,surface,0,Temperature,degrees Celsius,20.365
2021,3,20210820,13:01:28,Emerald,-0.007,surface,0,Chlorophylla,RFU,0
2021,3,20210820,13:01:28,Emerald,-0.007,surface,0,DO,mg/L,6.72
2021,3,20210820,13:01:28,Emerald,-0.007,surface,0,Conductivity,uS/cm,5.2
2021,3,20210820,13:01:28,Emerald,-0.007,surface,0,Phycocyanin,RFU,0
2021,3,20210820,13:01:28,Emerald,-0.007,surface,0,pH,NA,7.48
2021,3,20210820,13:01:28,Emerald,-0.007,surface,0,Temperature,degrees Celsius,20.359
2021,3,20210820,13:01:33,Emerald,-0.007,surface,0,Chlorophylla,RFU,0
2021,3,20210820,13:01:33,Emerald,-0.007,surface,0,DO,mg/L,6.72
2021,3,20210820,13:01:33,Emerald,-0.007,surface,0,Conductivity,uS/cm,5.2
2021,3,20210820,13:01:33,Emerald,-0.007,surface,0,Phycocyanin,RFU,0
2021,3,20210820,13:01:33,Emerald,-0.007,surface,0,pH,NA,7.46
2021,3,20210820,13:01:33,Emerald,-0.007,surface,0,Temperature,degrees Celsius,20.359
2021,3,20210820,13:01:38,Emerald,-0.007,surface,0,Chlorophylla,RFU,0
2021,3,20210820,13:01:38,Emerald,-0.007,surface,0,DO,mg/L,6.72
2021,3,20210820,13:01:38,Emerald,-0.007,surface,0,Conductivity,uS/cm,5.2
2021,3,20210820,13:01:38,Emerald,-0.007,surface,0,Phycocyanin,RFU,0
2021,3,20210820,13:01:38,Emerald,-0.007,surface,0,pH,NA,7.44
2021,3,20210820,13:01:38,Emerald,-0.007,surface,0,Temperature,degrees Celsius,20.363
2021,3,20210820,13:01:43,Emerald,-0.007,surface,0,Chlorophylla,RFU,0
2021,3,20210820,13:01:43,Emerald,-0.007,surface,0,DO,mg/L,6.72
2021,3,20210820,13:01:43,Emerald,-0.007,surface,0,Conductivity,uS/cm,5.2
2021,3,20210820,13:01:43,Emerald,-0.007,surface,0,Phycocyanin,RFU,0
2021,3,20210820,13:01:43,Emerald,-0.007,surface,0,pH,NA,7.42
2021,3,20210820,13:01:43,Emerald,-0.007,surface,0,Temperature,degrees Celsius,20.361
2021,3,20210820,13:03:08,Emerald,4.456,mid,4.8,Chlorophylla,RFU,0
2021,3,20210820,13:03:08,Emerald,4.456,mid,4.8,DO,mg/L,6.91
2021,3,20210820,13:03:08,Emerald,4.456,mid,4.8,Conductivity,uS/cm,5.2
2021,3,20210820,13:03:08,Emerald,4.456,mid,4.8,Phycocyanin,RFU,0
2021,3,20210820,13:03:08,Emerald,4.456,mid,4.8,pH,NA,7.44
2021,3,20210820,13:03:08,Emerald,4.456,mid,4.8,Temperature,degrees Celsius,19.707
2021,3,20210820,13:03:13,Emerald,4.461,mid,4.8,Chlorophylla,RFU,0
2021,3,20210820,13:03:13,Emerald,4.461,mid,4.8,DO,mg/L,6.9
2021,3,20210820,13:03:13,Emerald,4.461,mid,4.8,Conductivity,uS/cm,5.2
2021,3,20210820,13:03:13,Emerald,4.461,mid,4.8,Phycocyanin,RFU,0
2021,3,20210820,13:03:13,Emerald,4.461,mid,4.8,pH,NA,7.44
2021,3,20210820,13:03:13,Emerald,4.461,mid,4.8,Temperature,degrees Celsius,19.709
2021,3,20210820,13:03:18,Emerald,4.465,mid,4.8,Chlorophylla,RFU,0
2021,3,20210820,13:03:18,Emerald,4.465,mid,4.8,DO,mg/L,6.89
2021,3,20210820,13:03:18,Emerald,4.465,mid,4.8,Conductivity,uS/cm,5.2
2021,3,20210820,13:03:18,Emerald,4.465,mid,4.8,Phycocyanin,RFU,0.02
2021,3,20210820,13:03:18,Emerald,4.465,mid,4.8,pH,NA,7.44
2021,3,20210820,13:03:18,Emerald,4.465,mid,4.8,Temperature,degrees Celsius,19.704
2021,3,20210820,13:03:23,Emerald,4.471,mid,4.8,Chlorophylla,RFU,0
2021,3,20210820,13:03:23,Emerald,4.471,mid,4.8,DO,mg/L,6.89
2021,3,20210820,13:03:23,Emerald,4.471,mid,4.8,Conductivity,uS/cm,5.2
2021,3,20210820,13:03:23,Emerald,4.471,mid,4.8,Phycocyanin,RFU,0.01
2021,3,20210820,13:03:23,Emerald,4.471,mid,4.8,pH,NA,7.43
2021,3,20210820,13:03:23,Emerald,4.471,mid,4.8,Temperature,degrees Celsius,19.699
2021,3,20210820,13:03:28,Emerald,4.477,mid,4.8,Chlorophylla,RFU,0
2021,3,20210820,13:03:28,Emerald,4.477,mid,4.8,DO,mg/L,6.88
2021,3,20210820,13:03:28,Emerald,4.477,mid,4.8,Conductivity,uS/cm,5.2
2021,3,20210820,13:03:28,Emerald,4.477,mid,4.8,Phycocyanin,RFU,0
2021,3,20210820,13:03:28,Emerald,4.477,mid,4.8,pH,NA,7.43
2021,3,20210820,13:03:28,Emerald,4.477,mid,4.8,Temperature,degrees Celsius,19.691
2021,3,20210820,13:03:33,Emerald,4.482,mid,4.8,Chlorophylla,RFU,0
2021,3,20210820,13:03:33,Emerald,4.482,mid,4.8,DO,mg/L,6.87
2021,3,20210820,13:03:33,Emerald,4.482,mid,4.8,Conductivity,uS/cm,5.2
2021,3,20210820,13:03:33,Emerald,4.482,mid,4.8,Phycocyanin,RFU,0
2021,3,20210820,13:03:33,Emerald,4.482,mid,4.8,pH,NA,7.43
2021,3,20210820,13:03:33,Emerald,4.482,mid,4.8,Temperature,degrees Celsius,19.696
2021,3,20210820,13:03:38,Emerald,4.486,mid,4.8,Chlorophylla,RFU,0
2021,3,20210820,13:03:38,Emerald,4.486,mid,4.8,DO,mg/L,6.87
2021,3,20210820,13:03:38,Emerald,4.486,mid,4.8,Conductivity,uS/cm,5.2
2021,3,20210820,13:03:38,Emerald,4.486,mid,4.8,Phycocyanin,RFU,0
2021,3,20210820,13:03:38,Emerald,4.486,mid,4.8,pH,NA,7.42
2021,3,20210820,13:03:38,Emerald,4.486,mid,4.8,Temperature,degrees Celsius,19.706
2021,3,20210820,13:03:43,Emerald,4.489,mid,4.8,Chlorophylla,RFU,0
2021,3,20210820,13:03:43,Emerald,4.489,mid,4.8,DO,mg/L,6.86
2021,3,20210820,13:03:43,Emerald,4.489,mid,4.8,Conductivity,uS/cm,5.2
2021,3,20210820,13:03:43,Emerald,4.489,mid,4.8,Phycocyanin,RFU,0
2021,3,20210820,13:03:43,Emerald,4.489,mid,4.8,pH,NA,7.42
2021,3,20210820,13:03:43,Emerald,4.489,mid,4.8,Temperature,degrees Celsius,19.714
2021,3,20210820,13:03:48,Emerald,4.49,mid,4.8,Chlorophylla,RFU,0
2021,3,20210820,13:03:48,Emerald,4.49,mid,4.8,DO,mg/L,6.85
2021,3,20210820,13:03:48,Emerald,4.49,mid,4.8,Conductivity,uS/cm,5.2
2021,3,20210820,13:03:48,Emerald,4.49,mid,4.8,Phycocyanin,RFU,0.01
2021,3,20210820,13:03:48,Emerald,4.49,mid,4.8,pH,NA,7.42
2021,3,20210820,13:03:48,Emerald,4.49,mid,4.8,Temperature,degrees Celsius,19.723
2021,3,20210820,13:03:53,Emerald,4.491,mid,4.8,Chlorophylla,RFU,0
2021,3,20210820,13:03:53,Emerald,4.491,mid,4.8,DO,mg/L,6.85
2021,3,20210820,13:03:53,Emerald,4.491,mid,4.8,Conductivity,uS/cm,5.2
2021,3,20210820,13:03:53,Emerald,4.491,mid,4.8,Phycocyanin,RFU,0.02
2021,3,20210820,13:03:53,Emerald,4.491,mid,4.8,pH,NA,7.42
2021,3,20210820,13:03:53,Emerald,4.491,mid,4.8,Temperature,degrees Celsius,19.726
2021,3,20210820,13:05:28,Emerald,8.361,bottom,8.6,Chlorophylla,RFU,0.31
2021,3,20210820,13:05:28,Emerald,8.361,bottom,8.6,DO,mg/L,6.9
2021,3,20210820,13:05:28,Emerald,8.361,bottom,8.6,Conductivity,uS/cm,6.2
2021,3,20210820,13:05:28,Emerald,8.361,bottom,8.6,Phycocyanin,RFU,0.19
2021,3,20210820,13:05:28,Emerald,8.361,bottom,8.6,pH,NA,6.29
2021,3,20210820,13:05:28,Emerald,8.361,bottom,8.6,Temperature,degrees Celsius,17.827
2021,3,20210820,13:05:33,Emerald,8.362,bottom,8.6,Chlorophylla,RFU,0.28
2021,3,20210820,13:05:33,Emerald,8.362,bottom,8.6,DO,mg/L,6.89
2021,3,20210820,13:05:33,Emerald,8.362,bottom,8.6,Conductivity,uS/cm,6.2
2021,3,20210820,13:05:33,Emerald,8.362,bottom,8.6,Phycocyanin,RFU,0.21
2021,3,20210820,13:05:33,Emerald,8.362,bottom,8.6,pH,NA,6.27
2021,3,20210820,13:05:33,Emerald,8.362,bottom,8.6,Temperature,degrees Celsius,17.77
2021,3,20210820,13:05:38,Emerald,8.363,bottom,8.6,Chlorophylla,RFU,0.27
2021,3,20210820,13:05:38,Emerald,8.363,bottom,8.6,DO,mg/L,6.89
2021,3,20210820,13:05:38,Emerald,8.363,bottom,8.6,Conductivity,uS/cm,6.3
2021,3,20210820,13:05:38,Emerald,8.363,bottom,8.6,Phycocyanin,RFU,0.23
2021,3,20210820,13:05:38,Emerald,8.363,bottom,8.6,pH,NA,6.26
2021,3,20210820,13:05:38,Emerald,8.363,bottom,8.6,Temperature,degrees Celsius,17.703
2021,3,20210820,13:05:43,Emerald,8.364,bottom,8.6,Chlorophylla,RFU,0.3
2021,3,20210820,13:05:43,Emerald,8.364,bottom,8.6,DO,mg/L,6.88
2021,3,20210820,13:05:43,Emerald,8.364,bottom,8.6,Conductivity,uS/cm,6.3
2021,3,20210820,13:05:43,Emerald,8.364,bottom,8.6,Phycocyanin,RFU,0.27
2021,3,20210820,13:05:43,Emerald,8.364,bottom,8.6,pH,NA,6.24
2021,3,20210820,13:05:43,Emerald,8.364,bottom,8.6,Temperature,degrees Celsius,17.68
2021,3,20210820,13:05:48,Emerald,8.365,bottom,8.6,Chlorophylla,RFU,0.3
2021,3,20210820,13:05:48,Emerald,8.365,bottom,8.6,DO,mg/L,6.86
2021,3,20210820,13:05:48,Emerald,8.365,bottom,8.6,Conductivity,uS/cm,6.3
2021,3,20210820,13:05:48,Emerald,8.365,bottom,8.6,Phycocyanin,RFU,0.31
2021,3,20210820,13:05:48,Emerald,8.365,bottom,8.6,pH,NA,6.22
2021,3,20210820,13:05:48,Emerald,8.365,bottom,8.6,Temperature,degrees Celsius,17.68
2021,3,20210820,13:05:53,Emerald,8.366,bottom,8.6,Chlorophylla,RFU,0.29
2021,3,20210820,13:05:53,Emerald,8.366,bottom,8.6,DO,mg/L,6.85
2021,3,20210820,13:05:53,Emerald,8.366,bottom,8.6,Conductivity,uS/cm,6.3
2021,3,20210820,13:05:53,Emerald,8.366,bottom,8.6,Phycocyanin,RFU,0.32
2021,3,20210820,13:05:53,Emerald,8.366,bottom,8.6,pH,NA,6.21
2021,3,20210820,13:05:53,Emerald,8.366,bottom,8.6,Temperature,degrees Celsius,17.705
2021,3,20210820,13:05:58,Emerald,8.364,bottom,8.6,Chlorophylla,RFU,0.25
2021,3,20210820,13:05:58,Emerald,8.364,bottom,8.6,DO,mg/L,6.83
2021,3,20210820,13:05:58,Emerald,8.364,bottom,8.6,Conductivity,uS/cm,6.3
2021,3,20210820,13:05:58,Emerald,8.364,bottom,8.6,Phycocyanin,RFU,0.32
2021,3,20210820,13:05:58,Emerald,8.364,bottom,8.6,pH,NA,6.2
2021,3,20210820,13:05:58,Emerald,8.364,bottom,8.6,Temperature,degrees Celsius,17.72
2021,3,20210820,13:06:03,Emerald,8.361,bottom,8.6,Chlorophylla,RFU,0.24
2021,3,20210820,13:06:03,Emerald,8.361,bottom,8.6,DO,mg/L,6.83
2021,3,20210820,13:06:03,Emerald,8.361,bottom,8.6,Conductivity,uS/cm,6.2
2021,3,20210820,13:06:03,Emerald,8.361,bottom,8.6,Phycocyanin,RFU,0.32
2021,3,20210820,13:06:03,Emerald,8.361,bottom,8.6,pH,NA,6.19
2021,3,20210820,13:06:03,Emerald,8.361,bottom,8.6,Temperature,degrees Celsius,17.744
2021,3,20210820,13:06:08,Emerald,8.359,bottom,8.6,Chlorophylla,RFU,0.29
2021,3,20210820,13:06:08,Emerald,8.359,bottom,8.6,DO,mg/L,6.83
2021,3,20210820,13:06:08,Emerald,8.359,bottom,8.6,Conductivity,uS/cm,6.2
2021,3,20210820,13:06:08,Emerald,8.359,bottom,8.6,Phycocyanin,RFU,0.3
2021,3,20210820,13:06:08,Emerald,8.359,bottom,8.6,pH,NA,6.18
2021,3,20210820,13:06:08,Emerald,8.359,bottom,8.6,Temperature,degrees Celsius,17.755
2021,3,20210820,13:06:13,Emerald,8.34,bottom,8.6,Chlorophylla,RFU,0.28
2021,3,20210820,13:06:13,Emerald,8.34,bottom,8.6,DO,mg/L,6.85
2021,3,20210820,13:06:13,Emerald,8.34,bottom,8.6,Conductivity,uS/cm,6.2
2021,3,20210820,13:06:13,Emerald,8.34,bottom,8.6,Phycocyanin,RFU,0.32
2021,3,20210820,13:06:13,Emerald,8.34,bottom,8.6,pH,NA,6.18
2021,3,20210820,13:06:13,Emerald,8.34,bottom,8.6,Temperature,degrees Celsius,17.779
2022,1,20220623,17:49:53,Emerald,0.001,surface,0,Chlorophylla,RFU,0.17
2022,1,20220623,17:49:53,Emerald,0.001,surface,0,Conductivity,uS/cm,4.8
2022,1,20220623,17:49:53,Emerald,0.001,surface,0,Phycocyanin,RFU,1.15
2022,1,20220623,17:49:53,Emerald,0.001,surface,0,pH,NA,6.78
2022,1,20220623,17:49:53,Emerald,0.001,surface,0,Temperature,degrees Celsius,13.907
2022,1,20220623,17:49:58,Emerald,0.001,surface,0,Chlorophylla,RFU,0.19
2022,1,20220623,17:49:58,Emerald,0.001,surface,0,Conductivity,uS/cm,4.8
2022,1,20220623,17:49:58,Emerald,0.001,surface,0,Phycocyanin,RFU,1.14
2022,1,20220623,17:49:58,Emerald,0.001,surface,0,pH,NA,6.78
2022,1,20220623,17:49:58,Emerald,0.001,surface,0,Temperature,degrees Celsius,13.908
2022,1,20220623,17:50:03,Emerald,0.001,surface,0,Chlorophylla,RFU,0.21
2022,1,20220623,17:50:03,Emerald,0.001,surface,0,Conductivity,uS/cm,4.8
2022,1,20220623,17:50:03,Emerald,0.001,surface,0,Phycocyanin,RFU,1.13
2022,1,20220623,17:50:03,Emerald,0.001,surface,0,pH,NA,6.78
2022,1,20220623,17:50:03,Emerald,0.001,surface,0,Temperature,degrees Celsius,13.91
2022,1,20220623,17:50:08,Emerald,0.001,surface,0,Chlorophylla,RFU,0.2
2022,1,20220623,17:50:08,Emerald,0.001,surface,0,Conductivity,uS/cm,4.8
2022,1,20220623,17:50:08,Emerald,0.001,surface,0,Phycocyanin,RFU,1.12
2022,1,20220623,17:50:08,Emerald,0.001,surface,0,pH,NA,6.78
2022,1,20220623,17:50:08,Emerald,0.001,surface,0,Temperature,degrees Celsius,13.912
2022,1,20220623,17:50:13,Emerald,0.001,surface,0,Chlorophylla,RFU,0.17
2022,1,20220623,17:50:13,Emerald,0.001,surface,0,Conductivity,uS/cm,4.8
2022,1,20220623,17:50:13,Emerald,0.001,surface,0,Phycocyanin,RFU,1.11
2022,1,20220623,17:50:13,Emerald,0.001,surface,0,pH,NA,6.78
2022,1,20220623,17:50:13,Emerald,0.001,surface,0,Temperature,degrees Celsius,13.913
2022,1,20220623,17:50:18,Emerald,0.001,surface,0,Chlorophylla,RFU,0.16
2022,1,20220623,17:50:18,Emerald,0.001,surface,0,Conductivity,uS/cm,4.8
2022,1,20220623,17:50:18,Emerald,0.001,surface,0,Phycocyanin,RFU,1.09
2022,1,20220623,17:50:18,Emerald,0.001,surface,0,pH,NA,6.77
2022,1,20220623,17:50:18,Emerald,0.001,surface,0,Temperature,degrees Celsius,13.911
2022,1,20220623,17:50:23,Emerald,0.001,surface,0,Chlorophylla,RFU,0.16
2022,1,20220623,17:50:23,Emerald,0.001,surface,0,Conductivity,uS/cm,4.8
2022,1,20220623,17:50:23,Emerald,0.001,surface,0,Phycocyanin,RFU,1.12
2022,1,20220623,17:50:23,Emerald,0.001,surface,0,pH,NA,6.77
2022,1,20220623,17:50:23,Emerald,0.001,surface,0,Temperature,degrees Celsius,13.906
2022,1,20220623,17:50:28,Emerald,0.001,surface,0,Chlorophylla,RFU,0.15
2022,1,20220623,17:50:28,Emerald,0.001,surface,0,Conductivity,uS/cm,4.8
2022,1,20220623,17:50:28,Emerald,0.001,surface,0,Phycocyanin,RFU,1.11
2022,1,20220623,17:50:28,Emerald,0.001,surface,0,pH,NA,6.77
2022,1,20220623,17:50:28,Emerald,0.001,surface,0,Temperature,degrees Celsius,13.898
2022,1,20220623,17:50:33,Emerald,0.001,surface,0,Chlorophylla,RFU,0.18
2022,1,20220623,17:50:33,Emerald,0.001,surface,0,Conductivity,uS/cm,4.8
2022,1,20220623,17:50:33,Emerald,0.001,surface,0,Phycocyanin,RFU,1.11
2022,1,20220623,17:50:33,Emerald,0.001,surface,0,pH,NA,6.76
2022,1,20220623,17:50:33,Emerald,0.001,surface,0,Temperature,degrees Celsius,13.896
2022,1,20220623,17:50:38,Emerald,0.001,surface,0,Chlorophylla,RFU,0.17
2022,1,20220623,17:50:38,Emerald,0.001,surface,0,Conductivity,uS/cm,4.8
2022,1,20220623,17:50:38,Emerald,0.001,surface,0,Phycocyanin,RFU,1.15
2022,1,20220623,17:50:38,Emerald,0.001,surface,0,pH,NA,6.76
2022,1,20220623,17:50:38,Emerald,0.001,surface,0,Temperature,degrees Celsius,13.897
2022,1,20220623,17:52:28,Emerald,4.24,mid,4.5,Chlorophylla,RFU,0.25
2022,1,20220623,17:52:28,Emerald,4.24,mid,4.5,Conductivity,uS/cm,4.8
2022,1,20220623,17:52:28,Emerald,4.24,mid,4.5,Phycocyanin,RFU,1.21
2022,1,20220623,17:52:28,Emerald,4.24,mid,4.5,pH,NA,6.73
2022,1,20220623,17:52:28,Emerald,4.24,mid,4.5,Temperature,degrees Celsius,12.32
2022,1,20220623,17:52:33,Emerald,4.238,mid,4.5,Chlorophylla,RFU,0.23
2022,1,20220623,17:52:33,Emerald,4.238,mid,4.5,Conductivity,uS/cm,4.8
2022,1,20220623,17:52:33,Emerald,4.238,mid,4.5,Phycocyanin,RFU,1.21
2022,1,20220623,17:52:33,Emerald,4.238,mid,4.5,pH,NA,6.73
2022,1,20220623,17:52:33,Emerald,4.238,mid,4.5,Temperature,degrees Celsius,12.316
2022,1,20220623,17:52:38,Emerald,4.236,mid,4.5,Chlorophylla,RFU,0.2
2022,1,20220623,17:52:38,Emerald,4.236,mid,4.5,Conductivity,uS/cm,4.8
2022,1,20220623,17:52:38,Emerald,4.236,mid,4.5,Phycocyanin,RFU,1.23
2022,1,20220623,17:52:38,Emerald,4.236,mid,4.5,pH,NA,6.72
2022,1,20220623,17:52:38,Emerald,4.236,mid,4.5,Temperature,degrees Celsius,12.315
2022,1,20220623,17:52:43,Emerald,4.236,mid,4.5,Chlorophylla,RFU,0.2
2022,1,20220623,17:52:43,Emerald,4.236,mid,4.5,Conductivity,uS/cm,4.8
2022,1,20220623,17:52:43,Emerald,4.236,mid,4.5,Phycocyanin,RFU,1.24
2022,1,20220623,17:52:43,Emerald,4.236,mid,4.5,pH,NA,6.72
2022,1,20220623,17:52:43,Emerald,4.236,mid,4.5,Temperature,degrees Celsius,12.315
2022,1,20220623,17:52:48,Emerald,4.236,mid,4.5,Chlorophylla,RFU,0.22
2022,1,20220623,17:52:48,Emerald,4.236,mid,4.5,Conductivity,uS/cm,4.8
2022,1,20220623,17:52:48,Emerald,4.236,mid,4.5,Phycocyanin,RFU,1.24
2022,1,20220623,17:52:48,Emerald,4.236,mid,4.5,pH,NA,6.72
2022,1,20220623,17:52:48,Emerald,4.236,mid,4.5,Temperature,degrees Celsius,12.312
2022,1,20220623,17:52:53,Emerald,4.233,mid,4.5,Chlorophylla,RFU,0.19
2022,1,20220623,17:52:53,Emerald,4.233,mid,4.5,Conductivity,uS/cm,4.8
2022,1,20220623,17:52:53,Emerald,4.233,mid,4.5,Phycocyanin,RFU,1.26
2022,1,20220623,17:52:53,Emerald,4.233,mid,4.5,pH,NA,6.72
2022,1,20220623,17:52:53,Emerald,4.233,mid,4.5,Temperature,degrees Celsius,12.308
2022,1,20220623,17:52:58,Emerald,4.211,mid,4.5,Chlorophylla,RFU,0.19
2022,1,20220623,17:52:58,Emerald,4.211,mid,4.5,Conductivity,uS/cm,4.8
2022,1,20220623,17:52:58,Emerald,4.211,mid,4.5,Phycocyanin,RFU,1.26
2022,1,20220623,17:52:58,Emerald,4.211,mid,4.5,pH,NA,6.72
2022,1,20220623,17:52:58,Emerald,4.211,mid,4.5,Temperature,degrees Celsius,12.315
2022,1,20220623,17:53:03,Emerald,4.173,mid,4.5,Chlorophylla,RFU,0.2
2022,1,20220623,17:53:03,Emerald,4.173,mid,4.5,Conductivity,uS/cm,4.8
2022,1,20220623,17:53:03,Emerald,4.173,mid,4.5,Phycocyanin,RFU,1.27
2022,1,20220623,17:53:03,Emerald,4.173,mid,4.5,pH,NA,6.72
