SampleLabel,Date,Location,Section,Trip,Year,Sample_Type,Metric,Conc,Units,MDL,Comments
PE_B_1.22_CAT_ZZ,20220621,Pear,B,1,2022,Standard,Ca,0.5,milligrams per liter,0.1,NA
PE_B_1.22_CAT_ZZ,20220621,Pear,B,1,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
PE_B_1.22_CAT_ZZ,20220621,Pear,B,1,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
PE_B_1.22_CAT_ZZ,20220621,Pear,B,1,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
PE_C_1.22_CAT_ZZ,20220621,Pear,C,1,2022,Standard,Na,0.3,milligrams per liter,0.1,NA
PE_C_1.22_CAT_ZZ,20220621,Pear,C,1,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
PE_C_1.22_CAT_ZZ,20220621,Pear,C,1,2022,Standard,K,0.2,milligrams per liter,0.1,NA
PE_C_1.22_CAT_ZZ,20220621,Pear,C,1,2022,Standard,Ca,0.5,milligrams per liter,0.1,NA
PE_C_1.22_CAT_ZZ,20220621,Pear,C,1,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
PE_C_1.22_CAT_ZZ,20220621,Pear,C,1,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
PE_C_1.22_CAT_ZZ,20220621,Pear,C,1,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
TO_A_1.22_CAT_DU,20220624,Topaz,A,1,2022,Duplicate,Na,0.3,milligrams per liter,0.1,NA
TO_A_1.22_CAT_DU,20220624,Topaz,A,1,2022,Duplicate,Mg,NA,milligrams per liter,0.1,below method detection limit
TO_A_1.22_CAT_DU,20220624,Topaz,A,1,2022,Duplicate,K,0.2,milligrams per liter,0.1,NA
TO_A_1.22_CAT_DU,20220624,Topaz,A,1,2022,Duplicate,Ca,0.5,milligrams per liter,0.1,NA
TO_A_1.22_CAT_DU,20220624,Topaz,A,1,2022,Duplicate,Mn,NA,milligrams per liter,0.1,below method detection limit
TO_A_1.22_CAT_DU,20220624,Topaz,A,1,2022,Duplicate,Fe,NA,milligrams per liter,0.5,below method detection limit
TO_A_1.22_CAT_DU,20220624,Topaz,A,1,2022,Duplicate,Sr,NA,milligrams per liter,0.01,below method detection limit
TO_A_1.22_CAT_ZZ,20220624,Topaz,A,1,2022,Standard,Na,0.3,milligrams per liter,0.1,NA
TO_A_1.22_CAT_ZZ,20220624,Topaz,A,1,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
TO_A_1.22_CAT_ZZ,20220624,Topaz,A,1,2022,Standard,K,0.2,milligrams per liter,0.1,NA
TO_A_1.22_CAT_ZZ,20220624,Topaz,A,1,2022,Standard,Ca,0.5,milligrams per liter,0.1,NA
TO_A_1.22_CAT_ZZ,20220624,Topaz,A,1,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
TO_A_1.22_CAT_ZZ,20220624,Topaz,A,1,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
TO_A_1.22_CAT_ZZ,20220624,Topaz,A,1,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
TO_B_1.22_CAT_ZZ,20220624,Topaz,B,1,2022,Standard,Na,0.3,milligrams per liter,0.1,NA
TO_B_1.22_CAT_ZZ,20220624,Topaz,B,1,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
TO_B_1.22_CAT_ZZ,20220624,Topaz,B,1,2022,Standard,K,0.2,milligrams per liter,0.1,NA
TO_B_1.22_CAT_ZZ,20220624,Topaz,B,1,2022,Standard,Ca,0.5,milligrams per liter,0.1,NA
TO_B_1.22_CAT_ZZ,20220624,Topaz,B,1,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
TO_B_1.22_CAT_ZZ,20220624,Topaz,B,1,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
TO_B_1.22_CAT_ZZ,20220624,Topaz,B,1,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
TO_C_1.22_CAT_ZZ,20220624,Topaz,C,1,2022,Standard,Na,0.3,milligrams per liter,0.1,NA
TO_C_1.22_CAT_ZZ,20220624,Topaz,C,1,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
TO_C_1.22_CAT_ZZ,20220624,Topaz,C,1,2022,Standard,K,0.2,milligrams per liter,0.1,NA
TO_C_1.22_CAT_ZZ,20220624,Topaz,C,1,2022,Standard,Ca,0.5,milligrams per liter,0.1,NA
TO_C_1.22_CAT_ZZ,20220624,Topaz,C,1,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
TO_C_1.22_CAT_ZZ,20220624,Topaz,C,1,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
TO_C_1.22_CAT_ZZ,20220624,Topaz,C,1,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_A_2.22_CAT_ZZ,20220715,Heather,A,2,2022,Standard,Na,0.6,milligrams per liter,0.1,NA
HE_A_2.22_CAT_ZZ,20220715,Heather,A,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
HE_A_2.22_CAT_ZZ,20220715,Heather,A,2,2022,Standard,K,0.3,milligrams per liter,0.1,NA
HE_A_2.22_CAT_ZZ,20220715,Heather,A,2,2022,Standard,Ca,0.5,milligrams per liter,0.1,NA
HE_A_2.22_CAT_ZZ,20220715,Heather,A,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_A_2.22_CAT_ZZ,20220715,Heather,A,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_A_2.22_CAT_ZZ,20220715,Heather,A,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_B_2.22_CAT_ZZ,20220715,Heather,B,2,2022,Standard,Na,0.6,milligrams per liter,0.1,NA
HE_B_2.22_CAT_ZZ,20220715,Heather,B,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
HE_B_2.22_CAT_ZZ,20220715,Heather,B,2,2022,Standard,K,0.2,milligrams per liter,0.1,NA
HE_B_2.22_CAT_ZZ,20220715,Heather,B,2,2022,Standard,Ca,0.5,milligrams per liter,0.1,NA
HE_B_2.22_CAT_ZZ,20220715,Heather,B,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_B_2.22_CAT_ZZ,20220715,Heather,B,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_B_2.22_CAT_ZZ,20220715,Heather,B,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_B_2.22_CAT_DU,20220715,Heather,B,2,2022,Duplicate,Na,0.5,milligrams per liter,0.1,NA
HE_B_2.22_CAT_DU,20220715,Heather,B,2,2022,Duplicate,Mg,NA,milligrams per liter,0.1,below method detection limit
HE_B_2.22_CAT_DU,20220715,Heather,B,2,2022,Duplicate,K,0.2,milligrams per liter,0.1,NA
HE_B_2.22_CAT_DU,20220715,Heather,B,2,2022,Duplicate,Ca,0.5,milligrams per liter,0.1,NA
HE_B_2.22_CAT_DU,20220715,Heather,B,2,2022,Duplicate,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_B_2.22_CAT_DU,20220715,Heather,B,2,2022,Duplicate,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_B_2.22_CAT_DU,20220715,Heather,B,2,2022,Duplicate,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_C_2.22_CAT_ZZ,20220715,Heather,C,2,2022,Standard,Na,1.8,milligrams per liter,0.1,NA
HE_C_2.22_CAT_ZZ,20220715,Heather,C,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
HE_C_2.22_CAT_ZZ,20220715,Heather,C,2,2022,Standard,K,0.6,milligrams per liter,0.1,NA
HE_C_2.22_CAT_ZZ,20220715,Heather,C,2,2022,Standard,Ca,0.6,milligrams per liter,0.1,NA
HE_C_2.22_CAT_ZZ,20220715,Heather,C,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_C_2.22_CAT_ZZ,20220715,Heather,C,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_C_2.22_CAT_ZZ,20220715,Heather,C,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
LY_A_2.22_CAT_ZZ,20220713,Lyness,A,2,2022,Standard,Na,0.2,milligrams per liter,0.1,NA
LY_A_2.22_CAT_ZZ,20220713,Lyness,A,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
LY_A_2.22_CAT_ZZ,20220713,Lyness,A,2,2022,Standard,K,0.2,milligrams per liter,0.1,NA
LY_A_2.22_CAT_ZZ,20220713,Lyness,A,2,2022,Standard,Ca,0.4,milligrams per liter,0.1,NA
LY_A_2.22_CAT_ZZ,20220713,Lyness,A,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
LY_A_2.22_CAT_ZZ,20220713,Lyness,A,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
LY_A_2.22_CAT_ZZ,20220713,Lyness,A,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
LY_B_2.22_CAT_ZZ,20220713,Lyness,B,2,2022,Standard,Na,0.2,milligrams per liter,0.1,NA
LY_B_2.22_CAT_ZZ,20220713,Lyness,B,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
LY_B_2.22_CAT_ZZ,20220713,Lyness,B,2,2022,Standard,K,0.2,milligrams per liter,0.1,NA
LY_B_2.22_CAT_ZZ,20220713,Lyness,B,2,2022,Standard,Ca,0.4,milligrams per liter,0.1,NA
LY_B_2.22_CAT_ZZ,20220713,Lyness,B,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
LY_B_2.22_CAT_ZZ,20220713,Lyness,B,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
LY_B_2.22_CAT_ZZ,20220713,Lyness,B,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
FR_A_2.22_CAT_ZZ,20220714,Frog,A,2,2022,Standard,Na,0.3,milligrams per liter,0.1,NA
FR_A_2.22_CAT_ZZ,20220714,Frog,A,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
FR_A_2.22_CAT_ZZ,20220714,Frog,A,2,2022,Standard,K,0.2,milligrams per liter,0.1,NA
FR_A_2.22_CAT_ZZ,20220714,Frog,A,2,2022,Standard,Ca,1,milligrams per liter,0.1,NA
FR_A_2.22_CAT_ZZ,20220714,Frog,A,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
FR_A_2.22_CAT_ZZ,20220714,Frog,A,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
FR_A_2.22_CAT_ZZ,20220714,Frog,A,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
FR_B_2.22_CAT_ZZ,20220714,Frog,B,2,2022,Standard,Na,0.4,milligrams per liter,0.1,NA
FR_B_2.22_CAT_ZZ,20220714,Frog,B,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
FR_B_2.22_CAT_ZZ,20220714,Frog,B,2,2022,Standard,K,0.2,milligrams per liter,0.1,NA
FR_B_2.22_CAT_ZZ,20220714,Frog,B,2,2022,Standard,Ca,1,milligrams per liter,0.1,NA
FR_B_2.22_CAT_ZZ,20220714,Frog,B,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
FR_B_2.22_CAT_ZZ,20220714,Frog,B,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
FR_B_2.22_CAT_ZZ,20220714,Frog,B,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
PE_A_2.22_CAT_ZZ,20220712,Pear,A,2,2022,Standard,Na,0.4,milligrams per liter,0.1,NA
PE_A_2.22_CAT_ZZ,20220712,Pear,A,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
PE_A_2.22_CAT_ZZ,20220712,Pear,A,2,2022,Standard,K,0.3,milligrams per liter,0.1,NA
PE_A_2.22_CAT_ZZ,20220712,Pear,A,2,2022,Standard,Ca,0.5,milligrams per liter,0.1,NA
PE_A_2.22_CAT_ZZ,20220712,Pear,A,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
PE_A_2.22_CAT_ZZ,20220712,Pear,A,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
PE_A_2.22_CAT_ZZ,20220712,Pear,A,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
PE_B_2.22_CAT_ZZ,20220712,Pear,B,2,2022,Standard,Na,0.3,milligrams per liter,0.1,NA
PE_B_2.22_CAT_ZZ,20220712,Pear,B,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
PE_B_2.22_CAT_ZZ,20220712,Pear,B,2,2022,Standard,K,0.2,milligrams per liter,0.1,NA
PE_B_2.22_CAT_ZZ,20220712,Pear,B,2,2022,Standard,Ca,0.4,milligrams per liter,0.1,NA
PE_B_2.22_CAT_ZZ,20220712,Pear,B,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
PE_B_2.22_CAT_ZZ,20220712,Pear,B,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
PE_B_2.22_CAT_ZZ,20220712,Pear,B,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
PE_C_2.22_CAT_ZZ,20220712,Pear,C,2,2022,Standard,Na,0.8,milligrams per liter,0.1,NA
PE_C_2.22_CAT_ZZ,20220712,Pear,C,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
PE_C_2.22_CAT_ZZ,20220712,Pear,C,2,2022,Standard,K,0.7,milligrams per liter,0.1,NA
PE_C_2.22_CAT_ZZ,20220712,Pear,C,2,2022,Standard,Ca,0.6,milligrams per liter,0.1,NA
PE_C_2.22_CAT_ZZ,20220712,Pear,C,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
PE_C_2.22_CAT_ZZ,20220712,Pear,C,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
PE_C_2.22_CAT_ZZ,20220712,Pear,C,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
TO_A_2.22_CAT_ZZ,20220717,Topaz,A,2,2022,Standard,Na,0.4,milligrams per liter,0.1,NA
TO_A_2.22_CAT_ZZ,20220717,Topaz,A,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
TO_A_2.22_CAT_ZZ,20220717,Topaz,A,2,2022,Standard,K,0.3,milligrams per liter,0.1,NA
TO_A_2.22_CAT_ZZ,20220717,Topaz,A,2,2022,Standard,Ca,0.6,milligrams per liter,0.1,NA
TO_A_2.22_CAT_ZZ,20220717,Topaz,A,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
TO_A_2.22_CAT_ZZ,20220717,Topaz,A,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
TO_A_2.22_CAT_ZZ,20220717,Topaz,A,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
TO_B_2.22_CAT_ZZ,20220717,Topaz,B,2,2022,Standard,Na,0.4,milligrams per liter,0.1,NA
TO_B_2.22_CAT_ZZ,20220717,Topaz,B,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
TO_B_2.22_CAT_ZZ,20220717,Topaz,B,2,2022,Standard,K,0.2,milligrams per liter,0.1,NA
TO_B_2.22_CAT_ZZ,20220717,Topaz,B,2,2022,Standard,Ca,0.6,milligrams per liter,0.1,NA
TO_B_2.22_CAT_ZZ,20220717,Topaz,B,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
TO_B_2.22_CAT_ZZ,20220717,Topaz,B,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
TO_B_2.22_CAT_ZZ,20220717,Topaz,B,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
EM_A_2.22_CAT_ZZ,20220717,Emerald,A,2,2022,Standard,Na,0.4,milligrams per liter,0.1,NA
EM_A_2.22_CAT_ZZ,20220717,Emerald,A,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
EM_A_2.22_CAT_ZZ,20220717,Emerald,A,2,2022,Standard,K,0.2,milligrams per liter,0.1,NA
EM_A_2.22_CAT_ZZ,20220717,Emerald,A,2,2022,Standard,Ca,0.5,milligrams per liter,0.1,NA
EM_A_2.22_CAT_ZZ,20220717,Emerald,A,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
EM_A_2.22_CAT_ZZ,20220717,Emerald,A,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
EM_A_2.22_CAT_ZZ,20220717,Emerald,A,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
EM_B_2.22_CAT_ZZ,20220717,Emerald,B,2,2022,Standard,Na,0.4,milligrams per liter,0.1,NA
EM_B_2.22_CAT_ZZ,20220717,Emerald,B,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
EM_B_2.22_CAT_ZZ,20220717,Emerald,B,2,2022,Standard,K,0.2,milligrams per liter,0.1,NA
EM_B_2.22_CAT_ZZ,20220717,Emerald,B,2,2022,Standard,Ca,0.5,milligrams per liter,0.1,NA
EM_B_2.22_CAT_ZZ,20220717,Emerald,B,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
EM_B_2.22_CAT_ZZ,20220717,Emerald,B,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
EM_B_2.22_CAT_ZZ,20220717,Emerald,B,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
EM_C_2.22_CAT_ZZ,20220717,Emerald,C,2,2022,Standard,Na,0.4,milligrams per liter,0.1,NA
EM_C_2.22_CAT_ZZ,20220717,Emerald,C,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
EM_C_2.22_CAT_ZZ,20220717,Emerald,C,2,2022,Standard,K,0.2,milligrams per liter,0.1,NA
EM_C_2.22_CAT_ZZ,20220717,Emerald,C,2,2022,Standard,Ca,0.5,milligrams per liter,0.1,NA
EM_C_2.22_CAT_ZZ,20220717,Emerald,C,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
EM_C_2.22_CAT_ZZ,20220717,Emerald,C,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
EM_C_2.22_CAT_ZZ,20220717,Emerald,C,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
LY_C_2.22_CAT_ZZ,20220713,Lyness,C,2,2022,Standard,Na,0.2,milligrams per liter,0.1,NA
LY_C_2.22_CAT_ZZ,20220713,Lyness,C,2,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
LY_C_2.22_CAT_ZZ,20220713,Lyness,C,2,2022,Standard,K,0.2,milligrams per liter,0.1,NA
LY_C_2.22_CAT_ZZ,20220713,Lyness,C,2,2022,Standard,Ca,0.4,milligrams per liter,0.1,NA
LY_C_2.22_CAT_ZZ,20220713,Lyness,C,2,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
LY_C_2.22_CAT_ZZ,20220713,Lyness,C,2,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
LY_C_2.22_CAT_ZZ,20220713,Lyness,C,2,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_A_3.22_CAT_ZZ,20220818,Heather,A,3,2022,Standard,Na,0.6,milligrams per liter,0.1,NA
HE_A_3.22_CAT_ZZ,20220818,Heather,A,3,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
HE_A_3.22_CAT_ZZ,20220818,Heather,A,3,2022,Standard,K,0.3,milligrams per liter,0.1,NA
HE_A_3.22_CAT_ZZ,20220818,Heather,A,3,2022,Standard,Ca,0.5,milligrams per liter,0.1,NA
HE_A_3.22_CAT_ZZ,20220818,Heather,A,3,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_A_3.22_CAT_ZZ,20220818,Heather,A,3,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_A_3.22_CAT_ZZ,20220818,Heather,A,3,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_B_3.22_CAT_ZZ,20220818,Heather,B,3,2022,Standard,Na,0.5,milligrams per liter,0.1,NA
HE_B_3.22_CAT_ZZ,20220818,Heather,B,3,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
HE_B_3.22_CAT_ZZ,20220818,Heather,B,3,2022,Standard,K,0.2,milligrams per liter,0.1,NA
HE_B_3.22_CAT_ZZ,20220818,Heather,B,3,2022,Standard,Ca,0.4,milligrams per liter,0.1,NA
HE_B_3.22_CAT_ZZ,20220818,Heather,B,3,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_B_3.22_CAT_ZZ,20220818,Heather,B,3,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_B_3.22_CAT_ZZ,20220818,Heather,B,3,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
HE_C_3.22_CAT_ZZ,20220818,Heather,C,3,2022,Standard,Na,0.5,milligrams per liter,0.1,NA
HE_C_3.22_CAT_ZZ,20220818,Heather,C,3,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
HE_C_3.22_CAT_ZZ,20220818,Heather,C,3,2022,Standard,K,0.2,milligrams per liter,0.1,NA
HE_C_3.22_CAT_ZZ,20220818,Heather,C,3,2022,Standard,Ca,0.5,milligrams per liter,0.1,NA
HE_C_3.22_CAT_ZZ,20220818,Heather,C,3,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
HE_C_3.22_CAT_ZZ,20220818,Heather,C,3,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
HE_C_3.22_CAT_ZZ,20220818,Heather,C,3,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
EM_A_3.22_CAT_ZZ,20220820,Emerald,A,3,2022,Standard,Na,0.4,milligrams per liter,0.1,NA
EM_A_3.22_CAT_ZZ,20220820,Emerald,A,3,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
EM_A_3.22_CAT_ZZ,20220820,Emerald,A,3,2022,Standard,K,0.1,milligrams per liter,0.1,NA
EM_A_3.22_CAT_ZZ,20220820,Emerald,A,3,2022,Standard,Ca,0.5,milligrams per liter,0.1,NA
EM_A_3.22_CAT_ZZ,20220820,Emerald,A,3,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
EM_A_3.22_CAT_ZZ,20220820,Emerald,A,3,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
EM_A_3.22_CAT_ZZ,20220820,Emerald,A,3,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
EM_B_3.22_CAT_ZZ,20220820,Emerald,B,3,2022,Standard,Na,0.4,milligrams per liter,0.1,NA
EM_B_3.22_CAT_ZZ,20220820,Emerald,B,3,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
EM_B_3.22_CAT_ZZ,20220820,Emerald,B,3,2022,Standard,K,0.1,milligrams per liter,0.1,NA
EM_B_3.22_CAT_ZZ,20220820,Emerald,B,3,2022,Standard,Ca,0.4,milligrams per liter,0.1,NA
EM_B_3.22_CAT_ZZ,20220820,Emerald,B,3,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
EM_B_3.22_CAT_ZZ,20220820,Emerald,B,3,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
EM_B_3.22_CAT_ZZ,20220820,Emerald,B,3,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
EM_C_3.22_CAT_ZZ,20220820,Emerald,C,3,2022,Standard,Na,0.4,milligrams per liter,0.1,NA
EM_C_3.22_CAT_ZZ,20220820,Emerald,C,3,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
EM_C_3.22_CAT_ZZ,20220820,Emerald,C,3,2022,Standard,K,0.1,milligrams per liter,0.1,NA
EM_C_3.22_CAT_ZZ,20220820,Emerald,C,3,2022,Standard,Ca,0.4,milligrams per liter,0.1,NA
EM_C_3.22_CAT_ZZ,20220820,Emerald,C,3,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
EM_C_3.22_CAT_ZZ,20220820,Emerald,C,3,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
EM_C_3.22_CAT_ZZ,20220820,Emerald,C,3,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
PE_A_3.22_CAT_ZZ,20220816,Pear,A,3,2022,Standard,Na,0.2,milligrams per liter,0.1,NA
PE_A_3.22_CAT_ZZ,20220816,Pear,A,3,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
PE_A_3.22_CAT_ZZ,20220816,Pear,A,3,2022,Standard,K,0.2,milligrams per liter,0.1,NA
PE_A_3.22_CAT_ZZ,20220816,Pear,A,3,2022,Standard,Ca,0.4,milligrams per liter,0.1,NA
PE_A_3.22_CAT_ZZ,20220816,Pear,A,3,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
PE_A_3.22_CAT_ZZ,20220816,Pear,A,3,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
PE_A_3.22_CAT_ZZ,20220816,Pear,A,3,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
PE_A_3.22_CAT_DU,20220816,Pear,A,3,2022,Duplicate,Na,0.3,milligrams per liter,0.1,NA
PE_A_3.22_CAT_DU,20220816,Pear,A,3,2022,Duplicate,Mg,NA,milligrams per liter,0.1,below method detection limit
PE_A_3.22_CAT_DU,20220816,Pear,A,3,2022,Duplicate,K,0.2,milligrams per liter,0.1,NA
PE_A_3.22_CAT_DU,20220816,Pear,A,3,2022,Duplicate,Ca,0.4,milligrams per liter,0.1,NA
PE_A_3.22_CAT_DU,20220816,Pear,A,3,2022,Duplicate,Mn,NA,milligrams per liter,0.1,below method detection limit
PE_A_3.22_CAT_DU,20220816,Pear,A,3,2022,Duplicate,Fe,NA,milligrams per liter,0.5,below method detection limit
PE_A_3.22_CAT_DU,20220816,Pear,A,3,2022,Duplicate,Sr,NA,milligrams per liter,0.01,below method detection limit
PE_B_3.22_CAT_ZZ,20220816,Pear,B,3,2022,Standard,Na,0.2,milligrams per liter,0.1,NA
PE_B_3.22_CAT_ZZ,20220816,Pear,B,3,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
PE_B_3.22_CAT_ZZ,20220816,Pear,B,3,2022,Standard,K,0.1,milligrams per liter,0.1,NA
PE_B_3.22_CAT_ZZ,20220816,Pear,B,3,2022,Standard,Ca,0.4,milligrams per liter,0.1,NA
PE_B_3.22_CAT_ZZ,20220816,Pear,B,3,2022,Standard,Mn,NA,milligrams per liter,0.1,below method detection limit
PE_B_3.22_CAT_ZZ,20220816,Pear,B,3,2022,Standard,Fe,NA,milligrams per liter,0.5,below method detection limit
PE_B_3.22_CAT_ZZ,20220816,Pear,B,3,2022,Standard,Sr,NA,milligrams per liter,0.01,below method detection limit
PE_C_3.22_CAT_ZZ,20220816,Pear,C,3,2022,Standard,Na,0.2,milligrams per liter,0.1,NA
PE_C_3.22_CAT_ZZ,20220816,Pear,C,3,2022,Standard,Mg,NA,milligrams per liter,0.1,below method detection limit
PE_C_3.22_CAT_ZZ,20220816,Pear,C,3,2022,Standard,K,0.1,milligrams per liter,0.1,NA
PE_C_3.22_CAT_ZZ,20220816,Pear,C,3,2022,Standard,Ca,0.4,milligrams per liter,0.1,NA
